EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,Over18,OverTime,PerformanceRating,YearsAtCompany
RM655,39,36-45,No,Travel_Rarely,Human Resources,2,Life Sciences,1,Female,Human Resources,4,Married,5204,5k-10k,8,Y,No,3,5
RM670,39,36-45,Yes,Travel_Rarely,Research & Development,6,Medical,1,Male,Laboratory Technician,1,Married,2404,Upto 5k,7,Y,Yes,4,2
RM706,39,36-45,No,Travel_Rarely,Sales,2,Life Sciences,1,Male,Sales Executive,3,Single,7880,5k-10k,0,Y,No,3,8
RM739,39,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Manufacturing Director,4,Married,12742,10k-15k,1,Y,No,3,21
RM754,39,36-45,No,Travel_Frequently,Research & Development,22,Medical,1,Female,Manufacturing Director,1,Single,10880,10k-15k,1,Y,Yes,3,21
RM814,39,36-45,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Healthcare Representative,4,Divorced,12169,10k-15k,7,Y,No,3,18
RM817,39,36-45,No,Non-Travel,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,2,Single,6782,5k-10k,9,Y,No,3,5
RM938,39,36-45,No,Travel_Rarely,Research & Development,13,Medical,1,Female,Manager,2,Divorced,17123,15k+,6,Y,Yes,3,19
RM941,39,36-45,Yes,Travel_Rarely,Research & Development,23,Medical,1,Male,Research Scientist,1,Single,3904,Upto 5k,0,Y,No,3,5
RM950,39,36-45,No,Travel_Rarely,Research & Development,18,Life Sciences,1,Male,Manufacturing Director,3,Single,4534,Upto 5k,0,Y,No,3,8
RM987,39,36-45,No,Travel_Rarely,Sales,21,Life Sciences,1,Male,Sales Executive,4,Married,6120,5k-10k,3,Y,Yes,3,5
RM993,39,36-45,No,Non-Travel,Research & Development,25,Life Sciences,1,Male,Healthcare Representative,3,Married,10920,10k-15k,3,Y,No,4,6
RM1033,39,36-45,Yes,Non-Travel,Research & Development,2,Life Sciences,1,Female,Laboratory Technician,1,Single,3646,Upto 5k,2,Y,Yes,4,1
RM1080,39,36-45,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Female,Manufacturing Director,2,Single,8376,5k-10k,4,Y,No,3,2
RM1125,39,36-45,No,Travel_Rarely,Sales,6,Medical,1,Male,Sales Executive,3,Married,8237,5k-10k,2,Y,No,3,7
RM1149,39,36-45,No,Travel_Rarely,Research & Development,10,Medical,1,Male,Manufacturing Director,1,Married,5377,5k-10k,2,Y,No,3,7
RM1156,39,36-45,No,Travel_Rarely,Research & Development,3,Medical,1,Male,Laboratory Technician,3,Divorced,3069,Upto 5k,0,Y,No,3,10
RM1160,39,36-45,No,Travel_Frequently,Research & Development,4,Medical,1,Female,Manufacturing Director,3,Single,5042,5k-10k,0,Y,No,3,9
RM1176,39,36-45,No,Travel_Rarely,Research & Development,12,Medical,1,Male,Manufacturing Director,2,Married,5295,5k-10k,4,Y,No,4,5
RM1241,39,36-45,No,Non-Travel,Research & Development,1,Life Sciences,1,Male,Laboratory Technician,4,Married,6472,5k-10k,1,Y,Yes,3,9
RM1285,39,36-45,No,Travel_Rarely,Research & Development,10,Medical,1,Male,Research Director,3,Single,13464,10k-15k,7,Y,No,4,4
RM1293,39,36-45,No,Travel_Frequently,Sales,20,Life Sciences,1,Male,Sales Executive,4,Divorced,4127,Upto 5k,2,Y,No,3,2
RM1336,39,36-45,No,Travel_Rarely,Research & Development,19,Other,1,Male,Research Scientist,4,Divorced,3902,Upto 5k,8,Y,No,3,2
RM1367,39,36-45,No,Non-Travel,Sales,21,Life Sciences,1,Female,Sales Executive,3,Married,5736,5k-10k,6,Y,No,3,3
RM1373,39,36-45,No,Travel_Rarely,Research & Development,9,Medical,1,Male,Manufacturing Director,1,Married,5151,5k-10k,1,Y,No,4,10
RM1404,39,36-45,No,Travel_Rarely,Sales,15,Marketing,1,Male,Sales Executive,1,Single,13341,10k-15k,0,Y,No,3,20
RM1430,39,36-45,No,Travel_Rarely,Research & Development,24,Life Sciences,1,Male,Research Scientist,4,Single,4108,Upto 5k,7,Y,No,3,7
RM1438,39,36-45,No,Non-Travel,Research & Development,9,Life Sciences,1,Male,Manager,4,Single,19431,15k+,2,Y,No,3,6
RM1463,39,36-45,No,Travel_Rarely,Sales,24,Marketing,1,Female,Sales Executive,4,Married,12031,10k-15k,0,Y,No,3,20
RM1467,39,36-45,No,Travel_Rarely,Research & Development,6,Medical,1,Male,Healthcare Representative,1,Married,9991,5k-10k,4,Y,No,3,7
RM1463,39,36-45,No,Travel_Rarely,Sales,24,Marketing,1,Female,Sales Executive,4,Married,12031,10k-15k,0,Y,No,3,20
RM1467,39,36-45,No,Travel_Rarely,Research & Development,6,Medical,1,Male,Healthcare Representative,1,Married,9991,5k-10k,4,Y,No,3,7
RM091,40,36-45,No,Travel_Frequently,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,2,Married,13503,10k-15k,1,Y,No,4,22
RM151,40,36-45,No,Travel_Frequently,Research & Development,26,Medical,1,Female,Research Scientist,2,Divorced,5605,5k-10k,1,Y,No,3,20
RM159,40,36-45,No,Travel_Rarely,Sales,4,Marketing,1,Male,Sales Executive,4,Married,10855,10k-15k,7,Y,No,3,12
RM187,40,36-45,No,Travel_Rarely,Research & Development,4,Medical,1,Female,Manager,3,Married,19033,15k+,1,Y,No,3,20
RM204,40,36-45,No,Travel_Rarely,Research & Development,19,Medical,1,Male,Laboratory Technician,4,Married,2741,Upto 5k,8,Y,Yes,3,7
RM209,40,36-45,No,Non-Travel,Research & Development,9,Life Sciences,1,Male,Healthcare Representative,4,Married,4876,Upto 5k,9,Y,No,3,3
RM244,40,36-45,No,Travel_Rarely,Research & Development,24,Technical Degree,1,Male,Research Scientist,4,Divorced,3319,Upto 5k,1,Y,No,3,9
RM258,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Director,3,Divorced,19436,15k+,0,Y,No,3,21
RM336,40,36-45,No,Travel_Rarely,Sales,1,Medical,1,Male,Sales Executive,4,Married,7457,5k-10k,2,Y,Yes,4,4
RM362,40,36-45,No,Travel_Rarely,Research & Development,10,Life Sciences,1,Female,Laboratory Technician,3,Married,2213,Upto 5k,3,Y,Yes,3,7
RM369,40,36-45,Yes,Travel_Rarely,Sales,22,Marketing,1,Male,Sales Executive,3,Married,6380,5k-10k,2,Y,Yes,3,6
RM388,40,36-45,No,Travel_Rarely,Sales,2,Marketing,1,Female,Sales Executive,2,Divorced,5715,5k-10k,7,Y,No,3,5
RM392,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Female,Laboratory Technician,3,Married,3448,Upto 5k,6,Y,No,4,1
RM418,40,36-45,No,Travel_Rarely,Sales,2,Life Sciences,1,Female,Manager,3,Married,18041,15k+,0,Y,No,3,20
RM449,40,36-45,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Female,Manufacturing Director,3,Single,13237,10k-15k,7,Y,No,3,20
RM459,40,36-45,No,Non-Travel,Sales,28,Other,1,Male,Sales Executive,1,Divorced,10932,10k-15k,3,Y,No,3,1
RM534,40,36-45,No,Travel_Frequently,Sales,5,Life Sciences,1,Male,Sales Executive,1,Married,10475,10k-15k,5,Y,Yes,4,18
RM554,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Female,Research Scientist,4,Single,2342,Upto 5k,0,Y,Yes,4,4
RM583,40,36-45,No,Travel_Frequently,Research & Development,2,Medical,1,Female,Healthcare Representative,2,Married,4244,Upto 5k,1,Y,No,4,8
RM602,40,36-45,No,Travel_Frequently,Research & Development,16,Medical,1,Male,Laboratory Technician,3,Single,5094,5k-10k,6,Y,No,3,1
RM685,40,36-45,No,Travel_Rarely,Sales,10,Marketing,1,Male,Sales Executive,2,Divorced,9705,5k-10k,2,Y,No,3,1
RM692,40,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Male,Research Scientist,2,Divorced,3617,Upto 5k,8,Y,Yes,3,1
RM707,40,36-45,Yes,Non-Travel,Sales,24,Life Sciences,1,Female,Sales Executive,2,Single,13194,10k-15k,4,Y,Yes,3,1
RM769,40,36-45,No,Travel_Rarely,Sales,26,Marketing,1,Male,Sales Executive,1,Married,8396,5k-10k,1,Y,No,3,7
RM786,40,36-45,No,Travel_Rarely,Research & Development,20,Technical Degree,1,Male,Healthcare Representative,4,Married,10322,10k-15k,4,Y,No,4,11
RM815,40,36-45,No,Travel_Rarely,Research & Development,14,Medical,1,Male,Research Director,3,Single,19626,15k+,1,Y,No,3,20
RM838,40,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Female,Research Director,3,Single,13499,10k-15k,9,Y,No,3,18
RM846,40,36-45,No,Travel_Frequently,Research & Development,26,Medical,1,Female,Research Scientist,4,Married,4422,Upto 5k,3,Y,Yes,3,1
RM867,40,36-45,No,Travel_Frequently,Sales,2,Medical,1,Male,Sales Executive,2,Married,4327,Upto 5k,5,Y,No,3,0
RM885,40,36-45,No,Travel_Rarely,Sales,10,Technical Degree,1,Female,Sales Executive,2,Divorced,6852,5k-10k,7,Y,No,3,5
RM947,40,36-45,Yes,Travel_Rarely,Sales,25,Marketing,1,Male,Sales Executive,2,Single,9094,5k-10k,2,Y,Yes,3,5
RM958,40,36-45,No,Non-Travel,Research & Development,16,Life Sciences,1,Male,Research Scientist,3,Divorced,3544,Upto 5k,9,Y,No,3,4
RM960,40,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Research Scientist,4,Single,4661,Upto 5k,1,Y,No,3,9
RM968,40,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Laboratory Technician,2,Married,2387,Upto 5k,3,Y,No,4,4
RM979,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Female,Healthcare Representative,3,Divorced,6377,5k-10k,5,Y,No,4,12
RM1030,40,36-45,No,Non-Travel,Research & Development,9,Other,1,Male,Laboratory Technician,3,Divorced,3975,Upto 5k,3,Y,No,3,8
RM1041,40,36-45,No,Non-Travel,Research & Development,8,Medical,1,Male,Research Director,2,Divorced,13757,10k-15k,2,Y,No,3,9
RM1046,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Scientist,3,Divorced,2345,Upto 5k,2,Y,No,3,3
RM1084,40,36-45,Yes,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,1,Single,2018,Upto 5k,3,Y,No,3,5
RM1095,40,36-45,No,Travel_Rarely,Sales,9,Medical,1,Male,Sales Executive,1,Married,5473,5k-10k,0,Y,No,3,8
RM1097,40,36-45,No,Travel_Rarely,Human Resources,6,Medical,1,Male,Manager,4,Single,16437,15k+,1,Y,Yes,4,21
RM1099,40,36-45,No,Non-Travel,Research & Development,8,Life Sciences,1,Male,Healthcare Representative,4,Divorced,4069,Upto 5k,3,Y,Yes,3,2
RM1133,40,36-45,No,Travel_Rarely,Sales,14,Life Sciences,1,Female,Sales Executive,1,Married,4639,Upto 5k,1,Y,No,3,5
RM1157,40,36-45,No,Travel_Rarely,Research & Development,15,Life Sciences,1,Female,Manufacturing Director,3,Married,10435,10k-15k,1,Y,No,3,18
RM1165,40,36-45,No,Travel_Rarely,Research & Development,16,Life Sciences,1,Female,Manufacturing Director,4,Single,7945,5k-10k,6,Y,Yes,3,4
RM1172,40,36-45,Yes,Travel_Rarely,Research & Development,7,Life Sciences,1,Male,Laboratory Technician,1,Single,2166,Upto 5k,3,Y,Yes,3,4
RM1230,40,36-45,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,Manufacturing Director,1,Married,6516,5k-10k,2,Y,Yes,3,1
RM1243,40,36-45,No,Travel_Rarely,Sales,7,Medical,1,Male,Manager,2,Single,19833,15k+,1,Y,No,3,21
RM1287,40,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Laboratory Technician,1,Married,3377,Upto 5k,4,Y,No,3,4
RM1300,40,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Healthcare Representative,4,Divorced,6513,5k-10k,4,Y,No,3,5
RM1305,40,36-45,No,Travel_Rarely,Research & Development,12,Life Sciences,1,Female,Healthcare Representative,1,Divorced,4448,Upto 5k,2,Y,No,3,7
RM1349,40,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Manager,1,Divorced,16823,15k+,2,Y,No,3,19
RM1410,40,36-45,No,Travel_Frequently,Research & Development,11,Technical Degree,1,Female,Laboratory Technician,3,Married,6323,5k-10k,1,Y,No,3,10
RM1411,40,36-45,No,Travel_Rarely,Sales,2,Marketing,1,Female,Sales Executive,2,Married,5677,5k-10k,3,Y,No,3,11
RM1428,40,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Laboratory Technician,4,Married,2406,Upto 5k,8,Y,No,3,1
RM1456,40,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Research Scientist,3,Single,2809,Upto 5k,2,Y,No,3,2
RM1458,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Female,Research Scientist,3,Married,2001,Upto 5k,2,Y,No,3,5
RM001,41,36-45,Yes,Travel_Rarely,Sales,1,Life Sciences,1,Female,Sales Executive,4,Single,5993,5k-10k,8,Y,Yes,3,6
RM046,41,36-45,Yes,Travel_Rarely,Research & Development,12,Technical Degree,1,Female,Research Director,3,Married,19545,15k+,1,Y,No,3,22
RM134,41,36-45,No,Travel_Rarely,Sales,9,Life Sciences,1,Male,Sales Executive,3,Divorced,8189,5k-10k,3,Y,Yes,3,9
RM148,41,36-45,No,Travel_Frequently,Research & Development,10,Life Sciences,1,Male,Manager,1,Divorced,17181,15k+,4,Y,No,3,7
RM149,41,36-45,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,1,Married,2238,Upto 5k,2,Y,No,4,5
RM167,41,36-45,No,Travel_Rarely,Research & Development,14,Life Sciences,1,Male,Research Scientist,3,Divorced,2451,Upto 5k,4,Y,No,3,9
RM183,41,36-45,Yes,Travel_Rarely,Sales,20,Marketing,1,Female,Sales Representative,2,Single,3140,Upto 5k,1,Y,Yes,4,4
RM216,41,36-45,No,Travel_Rarely,Sales,6,Life Sciences,1,Female,Manager,4,Single,13591,10k-15k,3,Y,Yes,3,1
RM243,41,36-45,No,Travel_Rarely,Research & Development,19,Life Sciences,1,Male,Research Scientist,1,Divorced,3072,Upto 5k,2,Y,No,3,1
RM301,41,36-45,No,Travel_Rarely,Sales,2,Life Sciences,1,Male,Manager,2,Single,16015,15k+,1,Y,No,3,22
RM347,41,36-45,No,Travel_Rarely,Research & Development,6,Medical,1,Male,Manufacturing Director,2,Single,6032,5k-10k,6,Y,Yes,3,5
RM367,41,36-45,Yes,Travel_Frequently,Sales,4,Marketing,1,Male,Sales Executive,2,Single,9355,5k-10k,1,Y,No,3,8
RM404,41,36-45,No,Travel_Rarely,Sales,1,Marketing,1,Male,Sales Executive,1,Married,8392,5k-10k,1,Y,No,3,10
RM447,41,36-45,No,Non-Travel,Sales,10,Life Sciences,1,Male,Sales Executive,4,Single,6230,5k-10k,7,Y,No,3,14
RM460,41,36-45,No,Non-Travel,Research & Development,2,Other,1,Female,Healthcare Representative,3,Single,6811,5k-10k,2,Y,Yes,3,8
RM467,41,36-45,No,Travel_Rarely,Sales,2,Life Sciences,1,Female,Manager,1,Married,16595,15k+,7,Y,No,3,18
RM536,41,36-45,No,Travel_Rarely,Human Resources,10,Human Resources,1,Male,Manager,4,Divorced,19141,15k+,3,Y,No,3,21
RM539,41,36-45,No,Travel_Rarely,Human Resources,1,Human Resources,1,Male,Manager,3,Married,19189,15k+,1,Y,No,3,22
RM668,41,36-45,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Laboratory Technician,4,Divorced,2778,Upto 5k,4,Y,Yes,3,7
RM687,41,36-45,No,Travel_Rarely,Research & Development,6,Medical,1,Male,Laboratory Technician,1,Single,4721,Upto 5k,2,Y,Yes,3,18
RM717,41,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Male,Research Director,3,Divorced,19419,15k+,2,Y,No,3,18
RM738,41,36-45,No,Travel_Rarely,Research & Development,7,Medical,1,Female,Manufacturing Director,3,Single,5003,5k-10k,6,Y,No,3,2
RM747,41,36-45,No,Non-Travel,Research & Development,7,Life Sciences,1,Female,Research Director,3,Divorced,19973,15k+,1,Y,No,4,21
RM784,41,36-45,No,Travel_Rarely,Research & Development,7,Technical Degree,1,Female,Research Scientist,3,Married,3376,Upto 5k,1,Y,No,3,10
RM831,41,36-45,No,Travel_Rarely,Research & Development,12,Life Sciences,1,Male,Laboratory Technician,4,Married,4766,Upto 5k,3,Y,Yes,3,1
RM865,41,36-45,Yes,Non-Travel,Research & Development,5,Life Sciences,1,Male,Research Scientist,1,Divorced,2107,Upto 5k,6,Y,No,3,1
RM952,41,36-45,No,Non-Travel,Sales,10,Medical,1,Male,Sales Executive,2,Single,6151,5k-10k,1,Y,No,3,19
RM961,41,36-45,No,Travel_Frequently,Sales,1,Marketing,1,Female,Sales Executive,1,Divorced,4103,Upto 5k,0,Y,No,3,9
RM989,41,36-45,No,Travel_Frequently,Research & Development,22,Life Sciences,1,Female,Research Scientist,4,Divorced,5467,5k-10k,3,Y,Yes,3,6
RM1029,41,36-45,No,Travel_Rarely,Research & Development,5,Medical,1,Male,Research Scientist,3,Married,2127,Upto 5k,2,Y,Yes,3,4
RM1197,41,36-45,No,Travel_Rarely,Sales,23,Life Sciences,1,Male,Sales Executive,3,Single,7082,5k-10k,3,Y,Yes,3,2
RM1219,41,36-45,No,Travel_Rarely,Sales,6,Marketing,1,Male,Sales Executive,3,Single,9241,5k-10k,1,Y,No,3,10
RM1229,41,36-45,No,Non-Travel,Human Resources,4,Human Resources,1,Male,Human Resources,2,Married,6430,5k-10k,6,Y,No,3,3
RM1267,41,36-45,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,1,Divorced,2289,Upto 5k,1,Y,No,4,5
RM1295,41,36-45,No,Travel_Rarely,Research & Development,5,Life Sciences,1,Male,Healthcare Representative,2,Single,6870,5k-10k,3,Y,No,3,3
RM1296,41,36-45,No,Travel_Rarely,Sales,4,Marketing,1,Female,Sales Executive,3,Divorced,10447,10k-15k,0,Y,Yes,3,22
RM1357,41,36-45,No,Travel_Rarely,Sales,8,Marketing,1,Female,Sales Executive,2,Married,4393,Upto 5k,5,Y,No,4,5
RM1421,41,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,4,Married,2782,Upto 5k,3,Y,No,4,5
RM1446,41,36-45,No,Travel_Rarely,Research & Development,28,Life Sciences,1,Female,Manufacturing Director,2,Married,13570,10k-15k,0,Y,No,4,20
RM1449,41,36-45,No,Travel_Rarely,Sales,3,Life Sciences,1,Male,Sales Executive,2,Divorced,8938,5k-10k,2,Y,No,3,5
RM028,42,36-45,No,Travel_Rarely,Sales,8,Marketing,1,Male,Sales Executive,2,Married,6825,5k-10k,0,Y,No,3,9
RM198,42,36-45,No,Non-Travel,Research & Development,21,Medical,1,Female,Manufacturing Director,3,Divorced,5265,5k-10k,2,Y,No,3,5
RM232,42,36-45,No,Travel_Rarely,Research & Development,4,Technical Degree,1,Male,Manager,4,Married,19232,15k+,1,Y,No,3,22
RM254,42,36-45,No,Travel_Rarely,Research & Development,17,Life Sciences,1,Female,Research Scientist,1,Single,6545,5k-10k,3,Y,Yes,3,3
RM257,42,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Female,Laboratory Technician,1,Divorced,2593,Upto 5k,0,Y,Yes,3,9
RM282,42,36-45,No,Travel_Rarely,Sales,1,Life Sciences,1,Male,Sales Executive,3,Married,4907,Upto 5k,1,Y,No,4,20
RM296,42,36-45,No,Travel_Frequently,Sales,26,Marketing,1,Female,Sales Executive,2,Married,13525,10k-15k,5,Y,No,3,20
RM349,42,36-45,No,Travel_Rarely,Research & Development,23,Life Sciences,1,Female,Research Director,4,Single,15992,15k+,2,Y,No,3,1
RM351,42,36-45,No,Travel_Rarely,Human Resources,2,Technical Degree,1,Male,Human Resources,3,Divorced,2696,Upto 5k,0,Y,Yes,3,3
RM357,42,36-45,No,Travel_Rarely,Research & Development,2,Other,1,Male,Healthcare Representative,4,Single,6781,5k-10k,3,Y,No,4,1
RM389,42,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Laboratory Technician,1,Divorced,2576,Upto 5k,3,Y,No,3,5
RM410,42,36-45,No,Travel_Frequently,Research & Development,29,Life Sciences,1,Female,Research Scientist,3,Divorced,4556,Upto 5k,2,Y,No,3,5
RM414,42,36-45,No,Travel_Frequently,Research & Development,28,Technical Degree,1,Female,Healthcare Representative,4,Married,4523,Upto 5k,0,Y,No,3,6
RM442,42,36-45,No,Travel_Frequently,Research & Development,5,Other,1,Male,Laboratory Technician,3,Married,2093,Upto 5k,4,Y,No,3,2
RM452,42,36-45,No,Travel_Rarely,Research & Development,24,Medical,1,Male,Manufacturing Director,1,Married,7406,5k-10k,1,Y,Yes,4,10
RM489,42,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Healthcare Representative,4,Married,4089,Upto 5k,1,Y,No,3,10
RM548,42,36-45,Yes,Travel_Frequently,Research & Development,19,Medical,1,Male,Research Scientist,3,Divorced,2759,Upto 5k,6,Y,Yes,3,2
RM585,42,36-45,No,Travel_Frequently,Research & Development,8,Life Sciences,1,Male,Manager,4,Divorced,18430,15k+,1,Y,No,3,24
RM598,42,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Manufacturing Director,4,Married,6062,5k-10k,9,Y,Yes,3,4
RM605,42,36-45,No,Travel_Rarely,Research & Development,29,Life Sciences,1,Male,Manufacturing Director,2,Married,4434,Upto 5k,1,Y,No,3,9
RM633,42,36-45,No,Travel_Frequently,Research & Development,2,Medical,1,Male,Research Scientist,4,Single,2515,Upto 5k,5,Y,Yes,3,2
RM644,42,36-45,No,Travel_Rarely,Research & Development,3,Life Sciences,1,Female,Laboratory Technician,4,Married,5231,5k-10k,2,Y,Yes,3,5
RM673,42,36-45,No,Travel_Rarely,Sales,14,Medical,1,Female,Sales Executive,3,Single,6244,5k-10k,7,Y,No,3,5
RM742,42,36-45,No,Travel_Rarely,Sales,5,Marketing,1,Male,Manager,3,Married,18303,15k+,6,Y,No,3,1
RM800,42,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Manager,1,Married,17665,15k+,0,Y,No,3,22
RM825,42,36-45,No,Travel_Rarely,Research & Development,29,Medical,1,Male,Laboratory Technician,4,Single,4272,Upto 5k,4,Y,No,3,1
RM839,42,36-45,Yes,Travel_Frequently,Sales,12,Life Sciences,1,Male,Sales Executive,1,Single,13758,10k-15k,0,Y,Yes,3,21
RM840,42,36-45,No,Travel_Rarely,Sales,4,Marketing,1,Male,Sales Executive,1,Single,5155,5k-10k,7,Y,No,3,6
RM879,42,36-45,No,Non-Travel,Human Resources,2,Medical,1,Male,Human Resources,1,Married,6272,5k-10k,7,Y,No,3,4
RM888,42,36-45,No,Travel_Frequently,Research & Development,26,Medical,1,Female,Research Director,1,Married,13191,10k-15k,3,Y,Yes,3,1
RM926,42,36-45,No,Travel_Rarely,Research & Development,7,Medical,1,Female,Research Scientist,2,Married,2372,Upto 5k,6,Y,Yes,3,1
RM955,42,36-45,No,Non-Travel,Research & Development,2,Life Sciences,1,Male,Manager,3,Married,17861,15k+,0,Y,Yes,3,20
RM1000,42,36-45,No,Travel_Rarely,Human Resources,10,Human Resources,1,Female,Manager,1,Married,16799,15k+,0,Y,No,3,20
RM1051,42,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Female,Laboratory Technician,4,Single,3673,Upto 5k,1,Y,No,3,12
RM1089,42,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Laboratory Technician,2,Married,4841,Upto 5k,4,Y,No,3,1
RM1094,42,36-45,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Healthcare Representative,4,Married,10124,10k-15k,2,Y,Yes,3,20
RM1130,42,36-45,No,Travel_Rarely,Research & Development,9,Other,1,Male,Manager,4,Single,19613,15k+,8,Y,No,4,1
RM1264,42,36-45,No,Travel_Rarely,Research & Development,12,Medical,1,Male,Laboratory Technician,2,Divorced,2766,Upto 5k,8,Y,No,4,5
